open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-01-02 10:00:00+00:00,7162.18,7180.0,7153.33,7161.83,1446.219984,2020-01-02 10:59:59.999000+00:00,10364146.50181785,13126,721.573927,5171512.34772568,0
2020-01-02 11:00:00+00:00,7161.89,7168.67,7139.03,7139.79,761.15657,2020-01-02 11:59:59.999000+00:00,5444262.39000687,8556,372.300494,2662942.02870947,0
2020-01-02 12:00:00+00:00,7139.73,7163.4,7139.03,7158.29,794.030497,2020-01-02 12:59:59.999000+00:00,5679917.25953634,8754,419.734423,3001938.64426683,0
2020-01-02 13:00:00+00:00,7158.86,7163.35,7107.43,7131.15,1566.280693,2020-01-02 13:59:59.999000+00:00,11164418.96099547,13621,587.957591,4192179.40940987,0
2020-01-02 14:00:00+00:00,7131.18,7157.1,7122.34,7135.59,956.300925,2020-01-02 14:59:59.999000+00:00,6824754.43568179,10776,506.151111,3612543.46888326,0
2020-01-02 15:00:00+00:00,7135.59,7152.0,7120.0,7130.98,862.429718,2020-01-02 15:59:59.999000+00:00,6152565.70967462,8782,415.47998,2964690.7401395,0
2020-01-02 16:00:00+00:00,7130.37,7146.85,7020.0,7052.32,3604.474152,2020-01-02 16:59:59.999000+00:00,25521442.62790364,27013,1381.175239,9779570.25234402,0
2020-01-02 17:00:00+00:00,7052.32,7053.09,6924.74,6970.04,6183.82554,2020-01-02 17:59:59.999000+00:00,43147556.90011087,45957,3059.636141,21348749.32147337,0
2020-01-02 18:00:00+00:00,6970.04,6989.68,6949.96,6974.02,1513.597939,2020-01-02 18:59:59.999000+00:00,10548349.67576966,13965,855.756233,5963783.67776304,0
2020-01-02 19:00:00+00:00,6974.02,6995.0,6960.0,6983.27,1397.130602,2020-01-02 19:59:59.999000+00:00,9750502.50522138,14642,689.318398,4810485.02383321,0
2020-01-02 20:00:00+00:00,6982.63,6983.22,6941.27,6948.49,1138.646334,2020-01-02 20:59:59.999000+00:00,7926144.83997666,10215,498.334346,3469523.01154902,0
2020-01-02 21:00:00+00:00,6948.16,6985.0,6946.2,6977.73,665.856715,2020-01-02 21:59:59.999000+00:00,4638526.40916631,8036,357.644086,2492015.01290193,0
2020-01-02 22:00:00+00:00,6977.55,6978.24,6963.02,6974.8,568.324029,2020-01-02 22:59:59.999000+00:00,3961003.44450627,8665,283.307609,1974540.72856368,0
2020-01-02 23:00:00+00:00,6974.8,6974.8,6950.0,6965.71,741.067591,2020-01-02 23:59:59.999000+00:00,5160340.48649947,8665,410.406482,2857603.81402699,0
2020-01-03 00:00:00+00:00,6965.49,6966.47,6912.88,6937.0,1106.732043,2020-01-03 00:59:59.999000+00:00,7682684.25230455,11910,540.409116,3752333.710281,0
2020-01-03 01:00:00+00:00,6937.0,6946.07,6878.19,6888.85,2402.581684,2020-01-03 01:59:59.999000+00:00,16598356.3539567,19122,1060.033364,7326332.05726061,0
2020-01-03 02:00:00+00:00,6888.26,6966.8,6871.04,6956.88,2869.993553,2020-01-03 02:59:59.999000+00:00,19890221.80352921,22447,1219.752622,8450428.94435837,0
2020-01-03 03:00:00+00:00,6957.66,6966.36,6940.0,6952.04,1246.589508,2020-01-03 03:59:59.999000+00:00,8665052.18701594,10323,790.426184,5493729.62995557,0
2020-01-03 04:00:00+00:00,6952.04,7264.71,6948.64,7210.19,9560.897697,2020-01-03 04:59:59.999000+00:00,68233808.79932053,58889,5333.281201,38097761.60265872,0
2020-01-03 05:00:00+00:00,7210.2,7249.0,7168.48,7220.47,3575.770965,2020-01-03 05:59:59.999000+00:00,25747383.97826779,23043,1664.401998,11984700.10713506,0
2020-01-03 06:00:00+00:00,7220.49,7225.0,7190.14,7202.22,2075.25916,2020-01-03 06:59:59.999000+00:00,14952700.81905125,15059,1178.023641,8487381.37962676,0
2020-01-03 07:00:00+00:00,7202.06,7232.0,7185.04,7203.21,2185.376884,2020-01-03 07:59:59.999000+00:00,15764122.9904502,15969,1205.434341,8695762.96987356,0
2020-01-03 08:00:00+00:00,7202.28,7297.29,7202.28,7260.6,3976.534509,2020-01-03 08:59:59.999000+00:00,28847521.62215607,28749,1973.206281,14317041.90044787,0
2020-01-03 09:00:00+00:00,7260.64,7358.88,7256.56,7348.42,5469.030632,2020-01-03 09:59:59.999000+00:00,39980889.00233599,43411,2770.957001,20262285.32994336,0
2020-01-03 10:00:00+00:00,7349.3,7371.92,7281.3,7312.25,3924.462414,2020-01-03 10:59:59.999000+00:00,28761054.21356499,28443,2031.213878,14885400.1630304,0
2020-01-03 11:00:00+00:00,7312.26,7346.0,7306.61,7340.46,1826.857466,2020-01-03 11:59:59.999000+00:00,13387065.43362765,15185,1054.221316,7725680.33110307,0
2020-01-03 12:00:00+00:00,7340.46,7350.19,7303.14,7322.78,1717.22262,2020-01-03 12:59:59.999000+00:00,12589082.19929539,16237,897.96389,6584329.21108697,0
2020-01-03 13:00:00+00:00,7324.1,7380.0,7311.59,7348.87,1906.468998,2020-01-03 13:59:59.999000+00:00,13993594.37929978,17141,1164.186713,8546209.30930311,0
2020-01-03 14:00:00+00:00,7348.36,7362.31,7229.3,7254.73,4583.643119,2020-01-03 14:59:59.999000+00:00,33344264.97312205,29226,2025.436596,14732230.45810529,0
2020-01-03 15:00:00+00:00,7255.49,7322.44,7252.48,7320.18,2371.650792,2020-01-03 15:59:59.999000+00:00,17278237.82042984,19457,1389.528406,10124983.69689626,0
2020-01-03 16:00:00+00:00,7320.17,7405.0,7293.1,7386.03,5852.326934,2020-01-03 16:59:59.999000+00:00,43085512.31713267,35462,3053.031532,22482413.94967173,0
2020-01-03 17:00:00+00:00,7388.21,7403.2,7335.21,7355.26,2201.223063,2020-01-03 17:59:59.999000+00:00,16208977.14385979,20452,1275.365806,9393686.41821483,0
2020-01-03 18:00:00+00:00,7355.23,7369.47,7330.32,7342.96,1422.531602,2020-01-03 18:59:59.999000+00:00,10452057.8075147,12260,690.979234,5076955.46040494,0
2020-01-03 19:00:00+00:00,7342.95,7352.33,7280.0,7343.08,2259.002878,2020-01-03 19:59:59.999000+00:00,16538679.10997612,18046,1076.917572,7886089.41175485,0
2020-01-03 20:00:00+00:00,7343.62,7361.0,7297.01,7316.99,1546.013182,2020-01-03 20:59:59.999000+00:00,11329963.77164085,14968,812.467453,5953352.36749794,0
2020-01-03 21:00:00+00:00,7317.01,7335.0,7262.68,7283.0,1227.929145,2020-01-03 21:59:59.999000+00:00,8971337.08503506,13256,576.868473,4217244.77246865,0
2020-01-03 22:00:00+00:00,7281.69,7320.54,7260.01,7300.56,1407.545265,2020-01-03 22:59:59.999000+00:00,10255827.30858228,16357,746.195451,5439215.0998498,0
2020-01-03 23:00:00+00:00,7301.32,7346.08,7291.75,7344.96,1712.856338,2020-01-03 23:59:59.999000+00:00,12540187.59056603,14442,1065.194204,7797565.57079987,0
2020-01-04 00:00:00+00:00,7345.0,7350.0,7289.98,7302.24,1240.406484,2020-01-04 00:59:59.999000+00:00,9078998.36200795,12819,638.584825,4674982.41677796,0
2020-01-04 01:00:00+00:00,7304.96,7312.58,7280.85,7309.16,821.321239,2020-01-04 01:59:59.999000+00:00,5995763.76346649,9449,385.800829,2816706.44240979,0
2020-01-04 02:00:00+00:00,7308.71,7328.99,7296.18,7327.83,868.281715,2020-01-04 02:59:59.999000+00:00,6347480.77036324,8757,480.702704,3514344.60271422,0
2020-01-04 03:00:00+00:00,7328.21,7339.69,7318.56,7333.11,763.775397,2020-01-04 03:59:59.999000+00:00,5598498.15114238,9039,364.406639,2671265.77368834,0
2020-01-04 04:00:00+00:00,7333.14,7338.46,7312.65,7334.86,691.833205,2020-01-04 04:59:59.999000+00:00,5068965.03391615,7936,350.867692,2570685.59771596,0
2020-01-04 05:00:00+00:00,7334.59,7369.28,7325.0,7344.69,1306.738785,2020-01-04 05:59:59.999000+00:00,9599549.39428373,11322,686.859432,5045356.36727312,0
2020-01-04 06:00:00+00:00,7344.7,7367.88,7340.0,7354.96,1168.097036,2020-01-04 06:59:59.999000+00:00,8588833.52266133,9966,623.613412,4585244.9836174,0
2020-01-04 07:00:00+00:00,7354.95,7363.63,7327.32,7348.11,1352.880865,2020-01-04 07:59:59.999000+00:00,9937643.00037155,12154,738.570061,5425429.78363615,0
2020-01-04 08:00:00+00:00,7348.04,7365.0,7330.0,7346.59,1272.743225,2020-01-04 08:59:59.999000+00:00,9349986.41497317,10447,754.217284,5541046.30271424,0
2020-01-04 09:00:00+00:00,7346.4,7369.18,7339.28,7363.88,1084.110633,2020-01-04 09:59:59.999000+00:00,7969046.51742551,10286,632.443115,4649101.30288025,0
2020-01-04 10:00:00+00:00,7364.32,7369.63,7304.36,7318.3,1807.551552,2020-01-04 10:59:59.999000+00:00,13285643.39210369,13744,901.63355,6628279.00853527,0
2020-01-04 11:00:00+00:00,7318.15,7339.27,7302.1,7336.45,1520.454655,2020-01-04 11:59:59.999000+00:00,11137558.0883418,12378,845.046244,6190646.73873129,0
2020-01-04 12:00:00+00:00,7336.75,7339.58,7305.0,7312.89,1131.422667,2020-01-04 12:59:59.999000+00:00,8280307.37766014,10870,695.229782,5087716.14308025,0
2020-01-04 13:00:00+00:00,7312.79,7326.49,7291.0,7303.88,1549.128326,2020-01-04 13:59:59.999000+00:00,11319379.88516534,12399,824.575482,6025792.11206226,0
2020-01-04 14:00:00+00:00,7303.72,7323.74,7296.44,7316.72,874.231693,2020-01-04 14:59:59.999000+00:00,6392383.49458831,10447,482.357899,3526846.77919991,0
2020-01-04 15:00:00+00:00,7315.51,7332.0,7305.0,7318.99,870.0506,2020-01-04 15:59:59.999000+00:00,6368539.05235395,9712,555.828581,4068357.90817464,0
2020-01-04 16:00:00+00:00,7318.98,7323.26,7297.91,7307.11,1043.417942,2020-01-04 16:59:59.999000+00:00,7626119.39572547,10912,661.785445,4837226.21228647,0
2020-01-04 17:00:00+00:00,7308.0,7352.0,7305.0,7351.99,1237.984296,2020-01-04 17:59:59.999000+00:00,9073546.24007656,11219,700.107112,5131938.52387021,0
2020-01-04 18:00:00+00:00,7351.36,7404.0,7272.21,7306.92,4110.024469,2020-01-04 18:59:59.999000+00:00,30174172.57221053,28800,2134.448169,15683019.21119906,0
2020-01-04 19:00:00+00:00,7306.6,7353.84,7283.01,7334.83,1966.929401,2020-01-04 19:59:59.999000+00:00,14396196.38601149,17332,1094.310688,8008151.88383367,0
2020-01-04 20:00:00+00:00,7334.89,7352.64,7310.67,7341.06,1433.864061,2020-01-04 20:59:59.999000+00:00,10520647.67395371,14270,799.048179,5863217.43234697,0
2020-01-04 21:00:00+00:00,7340.9,7367.31,7330.72,7350.68,869.007514,2020-01-04 21:59:59.999000+00:00,6388749.19958577,10519,468.212026,3442355.71038733,0
2020-01-04 22:00:00+00:00,7350.72,7359.7,7342.67,7350.24,474.926109,2020-01-04 22:59:59.999000+00:00,3490739.05349926,7232,275.805997,2027212.73001064,0
2020-01-04 23:00:00+00:00,7350.05,7363.0,7328.9,7354.11,528.793108,2020-01-04 23:59:59.999000+00:00,3885494.19806059,7361,274.927101,2020187.75692625,0
2020-01-05 00:00:00+00:00,7354.19,7393.0,7354.11,7373.48,1432.35544,2020-01-05 00:59:59.999000+00:00,10563344.57119818,14037,776.628836,5726670.33329952,0
2020-01-05 01:00:00+00:00,7373.43,7481.87,7373.43,7459.18,6394.85574,2020-01-05 01:59:59.999000+00:00,47589392.48295649,41542,3681.011812,27385490.18546417,0
2020-01-05 02:00:00+00:00,7459.91,7482.87,7432.79,7443.79,2038.01579,2020-01-05 02:59:59.999000+00:00,15193162.68683375,16293,1098.019417,8185284.49384038,0
2020-01-05 03:00:00+00:00,7443.92,7478.0,7439.33,7475.99,1446.222876,2020-01-05 03:59:59.999000+00:00,10788460.71409375,10742,698.451963,5210182.68891613,0
2020-01-05 04:00:00+00:00,7476.0,7495.0,7444.0,7457.14,1859.909467,2020-01-05 04:59:59.999000+00:00,13891219.77843782,13732,963.61762,7196995.01753636,0
2020-01-05 05:00:00+00:00,7457.18,7470.0,7444.0,7459.12,952.444318,2020-01-05 05:59:59.999000+00:00,7102459.03193126,9012,467.702217,3487421.34218464,0
2020-01-05 06:00:00+00:00,7458.51,7481.25,7437.4,7457.5,1166.464289,2020-01-05 06:59:59.999000+00:00,8698784.19161467,9663,617.681229,4607145.02671692,0
2020-01-05 07:00:00+00:00,7457.83,7470.36,7442.0,7463.63,888.087854,2020-01-05 07:59:59.999000+00:00,6620622.05257971,8625,438.115246,3266141.97931797,0
2020-01-05 08:00:00+00:00,7463.64,7472.0,7410.0,7430.05,1595.878334,2020-01-05 08:59:59.999000+00:00,11873005.14908572,13828,699.623328,5206437.36091203,0
2020-01-05 09:00:00+00:00,7430.0,7436.84,7400.0,7427.74,2072.537095,2020-01-05 09:59:59.999000+00:00,15374755.3056412,14274,1071.639083,7951156.81151286,0
2020-01-05 10:00:00+00:00,7427.7,7432.28,7403.21,7415.12,995.14421,2020-01-05 10:59:59.999000+00:00,7381567.11187703,9178,554.60784,4113587.50863083,0
2020-01-05 11:00:00+00:00,7415.1,7440.0,7410.0,7422.33,1001.517619,2020-01-05 11:59:59.999000+00:00,7437451.9293479,10279,555.248319,4123218.04875656,0
2020-01-05 12:00:00+00:00,7422.27,7460.46,7421.93,7457.01,1079.561263,2020-01-05 12:59:59.999000+00:00,8035656.55335237,11542,556.966148,4145496.06580913,0
2020-01-05 13:00:00+00:00,7457.79,7458.0,7415.0,7431.15,1337.571084,2020-01-05 13:59:59.999000+00:00,9948778.23592681,12377,622.412171,4630128.04990535,0
2020-01-05 14:00:00+00:00,7431.16,7444.73,7425.0,7431.82,831.78756,2020-01-05 14:59:59.999000+00:00,6186421.45581482,10274,417.492112,3105289.93670699,0
2020-01-05 15:00:00+00:00,7431.71,7476.31,7430.99,7468.42,1839.988518,2020-01-05 15:59:59.999000+00:00,13720484.21962582,18706,910.307376,6788769.0982721,0
2020-01-05 16:00:00+00:00,7467.91,7484.0,7450.0,7461.38,1764.362509,2020-01-05 16:59:59.999000+00:00,13176482.88872617,15674,877.830135,6555856.94862444,0
2020-01-05 17:00:00+00:00,7461.26,7470.76,7445.15,7464.65,904.275876,2020-01-05 17:59:59.999000+00:00,6746680.1423498,10630,463.138933,3455255.50933466,0
2020-01-05 18:00:00+00:00,7464.62,7468.87,7421.77,7438.72,1226.760244,2020-01-05 18:59:59.999000+00:00,9128520.21994536,12491,594.867826,4426180.47597276,0
2020-01-05 19:00:00+00:00,7439.02,7449.69,7427.1,7444.14,952.37598,2020-01-05 19:59:59.999000+00:00,7086228.44770478,10026,471.831799,3511047.65520904,0
2020-01-05 20:00:00+00:00,7444.71,7445.0,7426.0,7431.6,687.771423,2020-01-05 20:59:59.999000+00:00,5113632.96483551,7435,338.382602,2516105.87400187,0
2020-01-05 21:00:00+00:00,7431.01,7431.53,7361.01,7368.52,2225.194358,2020-01-05 21:59:59.999000+00:00,16458207.43375456,17765,937.134031,6931356.29916191,0
2020-01-05 22:00:00+00:00,7367.62,7385.65,7318.0,7355.73,2249.586037,2020-01-05 22:59:59.999000+00:00,16533005.57722188,18767,1006.183545,7397754.59118095,0
2020-01-05 23:00:00+00:00,7355.73,7363.35,7321.0,7358.75,1388.41772,2020-01-05 23:59:59.999000+00:00,10200360.64432085,12317,636.475976,4677123.08838317,0
2020-01-06 00:00:00+00:00,7357.64,7384.72,7346.76,7378.75,1358.867787,2020-01-06 00:59:59.999000+00:00,10006650.47519736,10399,712.183975,5243957.74043171,0
2020-01-06 01:00:00+00:00,7378.97,7426.82,7368.55,7423.5,1630.227541,2020-01-06 01:59:59.999000+00:00,12048066.48859861,14099,917.223564,6779159.35703859,0
2020-01-06 02:00:00+00:00,7423.06,7562.0,7421.64,7551.44,5819.256972,2020-01-06 02:59:59.999000+00:00,43663709.10690237,38256,3402.178628,25524409.67271298,0
2020-01-06 03:00:00+00:00,7551.47,7580.0,7486.85,7540.9,4769.906356,2020-01-06 03:59:59.999000+00:00,35939688.36850047,27817,2222.120771,16741857.77389278,0
2020-01-06 04:00:00+00:00,7540.9,7554.61,7516.06,7529.52,1554.582461,2020-01-06 04:59:59.999000+00:00,11710943.82189495,13475,854.354945,6435282.57852864,0
2020-01-06 05:00:00+00:00,7529.52,7541.55,7496.0,7532.85,1472.91993,2020-01-06 05:59:59.999000+00:00,11073632.01372346,12768,803.684403,6042473.86977641,0
2020-01-06 06:00:00+00:00,7532.85,7537.53,7510.99,7520.0,873.32937,2020-01-06 06:59:59.999000+00:00,6569908.16641012,9507,431.807432,3248175.86765804,0
2020-01-06 07:00:00+00:00,7520.0,7527.27,7505.57,7507.91,921.886394,2020-01-06 07:59:59.999000+00:00,6931555.59320038,9159,444.004825,3338517.88953226,0
2020-01-06 08:00:00+00:00,7508.18,7551.68,7507.39,7547.55,1690.857798,2020-01-06 08:59:59.999000+00:00,12736985.42278754,14328,814.264945,6134487.50936167,0
2020-01-06 09:00:00+00:00,7547.88,7553.0,7516.51,7550.78,2074.105876,2020-01-06 09:59:59.999000+00:00,15626240.92649843,18687,864.878922,6516227.64078327,0
2020-01-06 10:00:00+00:00,7550.84,7576.68,7535.64,7561.22,1912.728693,2020-01-06 10:59:59.999000+00:00,14444524.61192176,18543,915.299118,6911919.74394356,0
2020-01-06 11:00:00+00:00,7561.27,7582.27,7526.88,7544.72,2149.635226,2020-01-06 11:59:59.999000+00:00,16235629.11430561,19890,1039.198606,7849336.70742311,0
2020-01-06 12:00:00+00:00,7544.72,7566.24,7535.0,7557.42,1484.613594,2020-01-06 12:59:59.999000+00:00,11210567.43724119,12884,704.890839,5323100.75699911,0
2020-01-06 13:00:00+00:00,7557.77,7622.0,7465.44,7528.64,3698.140842,2020-01-06 13:59:59.999000+00:00,27922946.21992676,28344,1862.625294,14075076.31828144,0
2020-01-06 14:00:00+00:00,7528.59,7558.45,7505.02,7547.93,2383.745611,2020-01-06 14:59:59.999000+00:00,17962663.1796662,19285,1303.732412,9823948.60179271,0
2020-01-06 15:00:00+00:00,7548.1,7553.28,7516.34,7519.99,1644.393877,2020-01-06 15:59:59.999000+00:00,12387650.46453011,13550,799.016667,6019492.83908403,0
2020-01-06 16:00:00+00:00,7519.05,7546.08,7509.43,7529.24,1626.355417,2020-01-06 16:59:59.999000+00:00,12248008.9962076,15654,736.282423,5544569.03843283,0
2020-01-06 17:00:00+00:00,7529.01,7561.0,7526.91,7558.48,1102.998522,2020-01-06 17:59:59.999000+00:00,8326795.80955293,12439,569.339173,4298267.66878707,0
2020-01-06 18:00:00+00:00,7558.78,7560.0,7525.96,7533.0,910.967306,2020-01-06 18:59:59.999000+00:00,6870408.26374498,10347,453.452541,3420109.10953394,0
2020-01-06 19:00:00+00:00,7532.5,7551.71,7524.0,7539.9,863.252634,2020-01-06 19:59:59.999000+00:00,6506806.85940654,10935,473.861734,3571504.33031114,0
2020-01-06 20:00:00+00:00,7539.74,7557.99,7534.9,7551.25,978.342912,2020-01-06 20:59:59.999000+00:00,7380946.73490069,11695,569.293485,4294737.99133277,0
2020-01-06 21:00:00+00:00,7551.24,7608.0,7547.56,7578.42,2101.577667,2020-01-06 21:59:59.999000+00:00,15931490.1653653,19607,1075.094844,8149879.44433462,0
2020-01-06 22:00:00+00:00,7578.42,7752.0,7574.39,7712.63,6546.730323,2020-01-06 22:59:59.999000+00:00,50288414.24073918,52828,3902.723327,29978574.82851993,0
2020-01-06 23:00:00+00:00,7712.58,7795.34,7690.7,7758.0,5066.272207,2020-01-06 23:59:59.999000+00:00,39306248.74482665,35441,2982.254897,23146543.38093203,0
2020-01-07 00:00:00+00:00,7758.9,8000.0,7758.29,7888.42,12714.830706,2020-01-07 00:59:59.999000+00:00,100431489.7743489,82946,6709.961553,52994969.46488182,0
2020-01-07 01:00:00+00:00,7889.64,7919.99,7866.01,7905.67,3784.606696,2020-01-07 01:59:59.999000+00:00,29871916.67223374,24795,1938.556008,15302810.77091618,0
2020-01-07 02:00:00+00:00,7905.67,7940.0,7892.32,7896.2,2658.470846,2020-01-07 02:59:59.999000+00:00,21044270.03587966,18811,1370.874666,10854112.61087368,0
2020-01-07 03:00:00+00:00,7896.08,7916.94,7885.75,7894.9,1811.52833,2020-01-07 03:59:59.999000+00:00,14315835.96300617,15011,975.409361,7708567.94448613,0
2020-01-07 04:00:00+00:00,7894.71,7905.5,7821.0,7840.83,3265.389556,2020-01-07 04:59:59.999000+00:00,25677451.53822563,23077,1742.827311,13706498.44044745,0
2020-01-07 05:00:00+00:00,7839.75,7882.56,7826.63,7869.33,1749.120728,2020-01-07 05:59:59.999000+00:00,13743573.7244211,16177,985.348833,7741914.49410304,0
2020-01-07 06:00:00+00:00,7869.29,7876.0,7851.26,7872.91,1034.371143,2020-01-07 06:59:59.999000+00:00,8133764.88560231,11274,527.422285,4147655.00987118,0
2020-01-07 07:00:00+00:00,7873.05,7896.72,7857.53,7883.37,1730.807736,2020-01-07 07:59:59.999000+00:00,13631073.59903554,14998,755.63328,5951062.95121976,0
2020-01-07 08:00:00+00:00,7883.11,7904.72,7868.0,7883.97,2060.945511,2020-01-07 08:59:59.999000+00:00,16256413.08171298,17390,950.466629,7497758.29864505,0
2020-01-07 09:00:00+00:00,7884.32,7886.17,7855.0,7856.26,1266.181976,2020-01-07 09:59:59.999000+00:00,9967012.27205612,11360,630.522604,4963576.78462769,0
2020-01-07 10:00:00+00:00,7856.26,7889.78,7856.15,7889.24,1164.566425,2020-01-07 10:59:59.999000+00:00,9168200.23827198,11913,687.798926,5414778.73944072,0
2020-01-07 11:00:00+00:00,7888.12,7965.0,7881.69,7895.14,4207.107584,2020-01-07 11:59:59.999000+00:00,33336242.04565509,29610,1939.212262,15367425.94336116,0
